"Year","Month","Nationality","State","Students","Share","Growth"
"2004","Dec","Switzerland","NT","4","1","100"
"2006","Dec","Albania","NSW","4","0","-50"
"2006","Dec","Switzerland","NSW","496","0","3"
"2006","Dec","Slovenia","NSW","17","0","31"
"2006","Dec","Ukraine","NSW","31","0","3"
"2004","Dec","Pakistan","NT","4","0","-50"
"2004","Dec","Austria","NT","4","1","0"
"2014","Dec","United Arab Emirates","TAS","142","3","14"
"2014","Dec","East Timor","TAS","4","0","-33"
"2014","Dec","Syria","TAS","4","0","0"
"2014","Dec","Colombia","TAS","9","0","-31"
"2014","Dec","Libya","TAS","7","0","-36"
"2014","Dec","Japan","TAS","82","2","-1"
"2006","Dec","Jamaica","NSW","6","0","-54"
"2006","Dec","Austria","NSW","158","0","24"
"2006","Dec","Ethiopia","NSW","11","0","38"
"2006","Dec","Slovakia","NSW","1004","1","-8"
"2006","Dec","Tonga","NSW","21","0","0"
"2014","Dec","Bhutan","TAS","4","0",""
"2006","Dec","Lithuania","NSW","22","0","22"
"2015","Dec","Bhutan","SA","20","0","82"
"2015","Dec","Belarus","SA","4","0","0"
"2015","Dec","Venezuela","SA","55","0","10"
"2007","Dec","Barbados","ACT","4","0",""
"2007","Dec","Korea, Democratic People's Republic of (North)","ACT","4","0",""
"2007","Dec","Switzerland","ACT","10","0","43"
"2007","Dec","Japan","ACT","239","4","0"
"2007","Dec","North Macedonia","ACT","4","0","33"
"2007","Dec","Mongolia","ACT","12","0","-14"
"2007","Dec","Ireland","TAS","4","0","0"
"2007","Dec","Colombia","TAS","4","0","100"
"2007","Dec","United Kingdom","ACT","75","1","12"
"2007","Dec","Ireland","ACT","4","0","-20"
"2018","Dec","Belarus","ACT","4","0","0"
"2015","Dec","Yemen","SA","4","0",""
"2015","Dec","Jordan","SA","7","0","-36"
"2015","Dec","Singapore","NT","4","0","50"
"2004","Dec","Japan","NT","15","4","-25"
"2014","Dec","Jordan","TAS","4","0","100"
"2014","Dec","Switzerland","TAS","8","0","-11"
"2014","Dec","Yemen","TAS","4","0","0"
"2014","Dec","Namibia","TAS","4","0",""
"2006","Dec","French Polynesia","NSW","4","0","-40"
"2006","Dec","Vietnam","NSW","1738","1","32"
"2006","Dec","Brazil","NSW","4032","3","45"
"2007","Dec","Azerbaijan","ACT","4","0","0"
"2007","Dec","Bosnia and Herzegovina","ACT","4","0","100"
"2007","Dec","Bhutan","ACT","21","0","-32"
"2007","Dec","Azerbaijan","TAS","4","0","0"
"2007","Dec","Korea, Democratic People's Republic of (North)","TAS","4","0","50"
"2007","Dec","France","ACT","50","1","4"
"2018","Dec","Denmark","ACT","23","0","5"
"2018","Dec","Lebanon","ACT","6","0","100"
"2002","Dec","Togo","VIC","4","0",""
"2002","Dec","Philippines","VIC","140","0",""
"2002","Dec","Albania","VIC","11","0",""
"2007","Dec","Ecuador","TAS","4","0",""
"2007","Dec","United Arab Emirates","ACT","4","0","0"
"2007","Dec","Slovakia","ACT","5","0","67"
"2007","Dec","South Africa","ACT","13","0","8"
"2007","Dec","Cameroon","ACT","4","0",""
"2002","Dec","Tonga","VIC","15","0",""
"2002","Dec","Slovakia","QLD","47","0",""
"2002","Dec","Estonia","VIC","4","0",""
"2002","Dec","Iran","VIC","38","0",""
"2002","Dec","Lithuania","VIC","4","0",""
"2002","Dec","Uganda","QLD","9","0",""
"2002","Dec","United Arab Emirates","QLD","83","0",""
"2002","Dec","Ethiopia","VIC","10","0",""
"2002","Dec","Cyprus","VIC","11","0",""
"2015","Dec","United Arab Emirates","SA","5","0","67"
"2015","Dec","Korea, Democratic People's Republic of (North)","SA","4","0",""
"2015","Dec","East Timor","SA","22","0","-46"
"2013","Dec","Mongolia","NSW","348","0","32"
"2013","Dec","Hong Kong","NSW","3298","2","7"
"2014","Dec","Serbia","TAS","4","0","0"
"2006","Dec","Romania","NSW","90","0","7"
"2006","Dec","Argentina","NSW","47","0","-2"
"2006","Dec","Ghana","NSW","23","0","-8"
"2006","Dec","Nigeria","NSW","44","0","33"
"2006","Dec","Ecuador","NSW","31","0","72"
"2007","Dec","Afghanistan","ACT","4","0","0"
"2007","Dec","Barbados","TAS","4","0","0"
"2007","Dec","South Africa","TAS","7","0","-13"
"2007","Dec","Malaysia","ACT","377","6","19"
"2007","Dec","Malaysia","TAS","667","18","-2"
"2007","Dec","Pakistan","ACT","170","3","21"
"2007","Dec","Austria","TAS","13","0","44"
"2007","Dec","Eritrea","ACT","4","0",""
"2007","Dec","Hong Kong","ACT","283","5","-11"
"2007","Dec","Cameroon","TAS","4","0","100"
"2018","Dec","Czech Republic","ACT","7","0","40"
"2018","Dec","Myanmar","ACT","29","0","21"
"2004","Dec","Ethiopia","NT","4","0",""
"2004","Dec","Brazil","NT","4","1","-71"
"2004","Dec","India","NT","9","2","-10"
"2020","Dec","Brunei Darussalam","QLD","43","0","-16"
"2020","Dec","Indonesia","QLD","972","1","-9"
"2020","Dec","Dominican Republic","VIC","4","0","-33"
"2020","Dec","Bhutan","VIC","202","0","10"
"2020","Dec","Uzbekistan","QLD","25","0","32"
"2020","Dec","Poland","VIC","155","0","-25"
"2020","Dec","Taiwan","VIC","3069","1","-15"
"2020","Dec","Bulgaria","QLD","26","0","-4"
"2020","Dec","Maldives","VIC","53","0","2"
"2009","Dec","Thailand","VIC","3892","3","10"
"2009","Dec","Sri Lanka","WA","390","1","5"
"2009","Dec","Guinea","QLD","4","0",""
"2009","Dec","Nigeria","VIC","59","0","74"
"2009","Dec","Croatia","WA","8","0","100"
"2016","Dec","Poland","WA","168","0","-21"
"2016","Dec","Panama","WA","4","0","100"
"2016","Dec","Canada","WA","302","1","0"
"2004","Dec","Papua New Guinea","NT","4","0",""
"2006","Dec","Luxembourg","NSW","4","0","-20"
"2006","Dec","Kiribati","NSW","4","0","-33"
"2006","Dec","Iraq","NSW","13","0","44"
"2006","Dec","Belgium","NSW","350","0","4"
"2006","Dec","Guinea","NSW","4","0",""
"2006","Dec","Seychelles","NSW","8","0","-27"
"2006","Dec","Bhutan","NSW","51","0","13"
"2006","Dec","Honduras","NSW","4","0","0"
"2006","Dec","New Caledonia","NSW","5","0","25"
"2004","Dec","Poland","NT","4","0",""
"2004","Dec","Greece","NT","4","0",""
"2014","Dec","Congo, Republic of","TAS","4","0","0"
"2014","Dec","Thailand","TAS","88","2","-40"
"2014","Dec","Croatia","TAS","4","0","0"
"2006","Dec","Solomon Islands","NSW","30","0","-6"
"2006","Dec","East Timor","NSW","10","0","-17"
"2015","Dec","Croatia","SA","4","0","-20"
"2015","Dec","Thailand","NT","57","3","-5"
"2015","Dec","Thailand","SA","205","1","-6"
"2015","Dec","China","SA","10144","38","10"
"2002","Dec","Maldives","VIC","49","0",""
"2002","Dec","Oman","QLD","157","0",""
"2002","Dec","Algeria","QLD","4","0",""
"2002","Dec","Panama","VIC","4","0",""
"2002","Dec","Bolivia","QLD","4","0",""
"2002","Dec","Bulgaria","VIC","20","0",""
"2002","Dec","Turkey","QLD","77","0",""
"2004","Dec","Canada","NT","4","1","0"
"2007","Dec","Ethiopia","TAS","4","0","0"
"2007","Dec","Spain","TAS","4","0","-43"
"2007","Dec","Greece","TAS","4","0","100"
"2007","Dec","Ukraine","ACT","4","0","0"
"2007","Dec","Switzerland","TAS","9","0","13"
"2015","Dec","Pakistan","SA","245","1","18"
"2015","Dec","Nepal","NT","247","13","40"
"2015","Dec","Pakistan","NT","78","4","20"
"2006","Dec","Cambodia","NSW","88","0","10"
"2006","Dec","Nepal","NSW","1760","1","122"
"2006","Dec","Turkmenistan","NSW","4","0","200"
"2006","Dec","United Kingdom (Other)","NSW","34","0","-39"
"2006","Dec","Mexico","NSW","437","0","6"
"2007","Dec","Canada","ACT","84","1","-5"
"2007","Dec","Macau","ACT","8","0","60"
"2007","Dec","Rwanda","ACT","4","0",""
"2018","Dec","Peru","ACT","24","0","60"
"2015","Dec","Tanzania","SA","21","0","0"
"2015","Dec","Estonia","NT","4","0",""
"2015","Dec","Netherlands","NT","4","0","0"
"2014","Dec","Sri Lanka","TAS","12","0","50"
"2014","Dec","Tanzania","TAS","4","0","0"
"2014","Dec","Mexico","TAS","12","0","9"
"2014","Dec","Nepal","TAS","209","5","125"
"2006","Dec","Japan","NSW","4799","4","-5"
"2006","Dec","Latvia","NSW","40","0","-9"
"2006","Dec","Sri Lanka","NSW","585","0","10"
"2006","Dec","Tanzania","NSW","33","0","32"
"2006","Dec","Croatia","NSW","15","0","-21"
"2006","Dec","United States of America","NSW","4726","4","-6"
"2006","Dec","Thailand","NSW","7088","6","13"
"2007","Dec","Canada","TAS","54","1","-4"
"2007","Dec","Bhutan","TAS","4","0","-50"
"2007","Dec","Poland","TAS","5","0","0"
"2018","Dec","Azerbaijan","ACT","4","0","-50"
"2018","Dec","Sri Lanka","ACT","162","1","25"
"2018","Dec","Tanzania","ACT","4","0","0"
"2018","Dec","Thailand","ACT","123","1","-13"
"2018","Dec","Pakistan","ACT","291","2","25"
"2015","Dec","Peru","NT","4","0","100"
"2008","Dec","Taiwan","SA","367","2","-14"
"2007","Dec","China","TAS","1136","31","21"
"2007","Dec","Ecuador","ACT","4","0","0"
"2002","Dec","Brunei Darussalam","QLD","140","0",""
"2002","Dec","Indonesia","QLD","1067","3",""
"2002","Dec","Poland","VIC","90","0",""
"2002","Dec","Chile","QLD","12","0",""
"2002","Dec","Romania","VIC","13","0",""
"2015","Dec","Nepal","SA","352","1","25"
"2015","Dec","Ecuador","NT","4","0",""
"2015","Dec","Cambodia","SA","79","0","32"
"2013","Dec","Greece","NSW","227","0","42"
"2013","Dec","Cuba","NSW","4","0","-20"
"2013","Dec","Fiji","NSW","157","0","-7"
"2013","Dec","Maldives","NSW","20","0","0"
"2008","Dec","Japan","SA","768","3","-16"
"2002","Dec","Greece","QLD","8","0",""
"2002","Dec","Uruguay","QLD","4","0",""
"2002","Dec","Spain","QLD","117","0",""
"2002","Dec","Papua New Guinea","VIC","29","0",""
"2002","Dec","French Polynesia","QLD","20","0",""
"2002","Dec","Uzbekistan","VIC","4","0",""
"2002","Dec","Russian Federation","VIC","126","0",""
"2002","Dec","Tunisia","VIC","4","0",""
"2002","Dec","Canada","VIC","354","1",""
"2007","Dec","Greece","ACT","4","0","100"
"2007","Dec","Maldives","TAS","10","0","-9"
"2007","Dec","Romania","ACT","4","0","-67"
"2007","Dec","Maldives","ACT","10","0","0"
"2007","Dec","Ethiopia","ACT","4","0","-50"
"2007","Dec","India","ACT","350","6","23"
"2007","Dec","Taiwan","TAS","72","2","3"
"2007","Dec","Taiwan","ACT","102","2","-6"
"2007","Dec","Papua New Guinea","ACT","5","0","0"
"2007","Dec","Brazil","TAS","5","0","25"
"2007","Dec","East Timor","TAS","4","0","100"
"2007","Dec","Brazil","ACT","11","0","-42"
"2007","Dec","Papua New Guinea","TAS","4","0",""
"2018","Dec","Hungary","ACT","4","0","50"
"2013","Dec","Pakistan","NSW","3357","2","19"
"2013","Dec","Afghanistan","NSW","16","0","0"
"2013","Dec","Turkey","NSW","651","0","-5"
"2013","Dec","Papua New Guinea","NSW","109","0","9"
"2013","Dec","India","NSW","7991","5","-2"
"2013","Dec","Senegal","NSW","4","0","-50"
"2009","Dec","Indonesia","QLD","763","1","12"
"2009","Dec","Sweden","WA","168","0","1"
"2009","Dec","Maldives","WA","41","0","-7"
"2009","Dec","Netherlands","QLD","154","0","18"
"2009","Dec","Germany","QLD","2343","3","17"
"2009","Dec","Egypt","WA","27","0","0"
"2009","Dec","Poland","VIC","186","0","-3"
"2009","Dec","Jamaica","WA","4","0","0"
"2009","Dec","Pakistan","QLD","362","0","46"
"2009","Dec","Malaysia","QLD","2258","3","15"
"2016","Dec","Thailand","WA","666","2","8"
"2016","Dec","Myanmar","WA","113","0","-3"
"2016","Dec","Finland","WA","31","0","0"
"2016","Dec","Cambodia","WA","42","0","31"
"2016","Dec","Lebanon","WA","6","0","-25"
"2004","Dec","Laos","NT","4","0","0"
"2004","Dec","Myanmar","NT","5","1","0"
"2004","Dec","Philippines","NT","22","6","-42"
"2006","Dec","Poland","NSW","1065","1","4"
"2006","Dec","Rwanda","NSW","5","0","-29"
"2014","Dec","Papua New Guinea","TAS","4","0","0"
"2014","Dec","Hong Kong","TAS","116","3","26"
"2014","Dec","Romania","TAS","4","0","0"
"2006","Dec","Jordan","NSW","334","0","18"
"2006","Dec","Fiji","NSW","243","0","-3"
"2006","Dec","Maldives","NSW","21","0","-25"
"2006","Dec","Costa Rica","NSW","4","0","-25"
"2006","Dec","Estonia","NSW","9","0","50"
"2006","Dec","Kuwait","NSW","27","0","17"
"2015","Dec","Hong Kong","SA","1688","6","4"
"2015","Dec","Romania","SA","6","0","50"
"2014","Dec","St Vincent and the Grenadines","TAS","4","0","0"
"2003","Dec","Lebanon","NSW","283","0","-3"
"2020","Dec","Panama","NSW","9","0","13"
"2020","Dec","Taiwan","NSW","3231","1","-11"
"2020","Dec","Paraguay","NSW","21","0","-5"
"2020","Dec","Iraq","NSW","32","0","-47"
"2020","Dec","El Salvador","NSW","13","0","-19"
"2020","Dec","Namibia","NSW","4","0","0"
"2020","Dec","Yemen","NSW","13","0","-28"
"2010","Dec","Hong Kong","TAS","88","2","-1"
"2010","Dec","Albania","TAS","4","0",""
"2010","Dec","Mozambique","TAS","4","0","0"
"2005","Dec","Dominica","QLD","4","0","0"
"2005","Dec","Uruguay","QLD","4","0","0"
"2005","Dec","Peru","QLD","73","0","109"
"2005","Dec","Mozambique","QLD","5","0","150"
"2003","Dec","South Africa","NSW","131","0","3"
"2003","Dec","Lesotho","NSW","4","0","100"
"2012","Dec","Tanzania","NAT","4","2","0"
"2012","Dec","Macau","ACT","6","0","0"
"2012","Dec","Ghana","ACT","12","0","-8"
"2012","Dec","Slovenia","ACT","4","0","0"
"2012","Dec","Jordan","TAS","4","0",""
"2012","Dec","Ukraine","ACT","4","0","100"
"2012","Dec","Switzerland","TAS","9","0","-31"
"2012","Dec","Guinea-Bissau","ACT","4","0","0"
"2020","Dec","Indonesia","NSW","8637","3","-3"
"2020","Dec","Mongolia","NSW","2342","1","-16"
"2020","Dec","Hong Kong","NSW","3844","1","-1"
"2020","Dec","Syria","NSW","10","0","0"
"2020","Dec","Venezuela","NSW","132","0","-39"
"2009","Dec","Other","NT","4","0","33"
"2009","Dec","Rwanda","SA","4","0","0"
"2009","Dec","Other","SA","20","0","5"
"2009","Dec","Macau","SA","15","0","114"
"2009","Dec","Slovenia","SA","4","0","33"
"2009","Dec","Moldova","SA","4","0","-50"
"2009","Dec","Romania","NT","4","0",""
"2009","Dec","Trinidad and Tobago","SA","4","0","100"
"2005","Dec","Zambia","QLD","29","0","21"
"2002","Dec","Denmark","WA","36","0",""
"2003","Dec","Algeria","NSW","4","0","-50"
"2003","Dec","Barbados","NSW","4","0","33"
"2003","Dec","Nauru","NSW","4","0","-25"
"2003","Dec","Korea, Democratic People's Republic of (North)","NSW","92","0","-52"
"2012","Dec","Syria","TAS","4","0","-50"
"2012","Dec","Argentina","ACT","6","0","0"
"2012","Dec","Romania","ACT","4","0","-33"
"2012","Dec","Hong Kong","TAS","96","2","9"
"2012","Dec","Ethiopia","ACT","4","0","0"
"2012","Dec","Japan","TAS","100","2","-14"
"2019","Dec","Eritrea","WA","4","0",""
"2019","Dec","Ghana","WA","65","0","-14"
"2019","Dec","Mozambique","WA","4","0","-25"
"2010","Dec","Papua New Guinea","TAS","4","0","33"
"2010","Dec","Tonga","TAS","4","0","100"
"2010","Dec","Ethiopia","TAS","4","0","0"
"2005","Dec","Russian Federation","QLD","107","0","-3"
"2003","Dec","North Macedonia","NSW","16","0","0"
"2003","Dec","Norway","NSW","1337","1","-3"
"2003","Dec","Tunisia","NSW","4","0","0"
"2004","Dec","Bulgaria","WA","4","0","-33"
"2004","Dec","Bangladesh","WA","158","1","18"
"2004","Dec","Ireland","WA","25","0","4"
"2004","Dec","Swaziland","WA","4","0","-50"
"2014","Dec","Estonia","ACT","4","0","0"
"2014","Dec","Chile","NAT","6","1","0"
"2020","Dec","Kosovo","NSW","4","0","-50"
"2019","Dec","Tuvalu","WA","4","0","-50"
"2019","Dec","Guinea","WA","4","0","-50"
"2020","Dec","Poland","NSW","555","0","-27"
"2020","Dec","Slovenia","NSW","21","0","-19"
"2020","Dec","Guinea","NSW","4","0","0"
"2020","Dec","Ukraine","NSW","77","0","-21"
"2020","Dec","Macau","NSW","246","0","-6"
"2020","Dec","Rwanda","NSW","9","0","0"
"2020","Dec","Kazakhstan","NSW","59","0","-18"
"2020","Dec","Seychelles","NSW","4","0","-33"
"2020","Dec","Zimbabwe","NSW","205","0","-10"
"2020","Dec","Vanuatu","NSW","9","0","-10"
"2010","Dec","Uganda","TAS","4","0","0"
"2010","Dec","Iran","TAS","30","1","67"
"2009","Dec","Poland","NT","4","0","0"
"2003","Dec","Uzbekistan","NSW","43","0","16"
"2003","Dec","Bolivia","NSW","5","0","-29"
"2003","Dec","Malta","NSW","9","0","50"
"2003","Dec","United States of America","NSW","4763","5","9"
"2003","Dec","Thailand","NSW","5806","6","6"
"2019","Dec","Iraq","WA","51","0","-39"
"2019","Dec","Uganda","WA","14","0","-18"
"2019","Dec","Chile","WA","177","0","26"
"2019","Dec","Philippines","WA","1013","2","111"
"2019","Dec","Laos","WA","11","0","57"
"2019","Dec","El Salvador","WA","5","0","0"
"2020","Dec","Brazil","NSW","10418","4","-23"
"2020","Dec","Spain","NSW","1748","1","-35"
"2020","Dec","Andorra","NSW","4","0","-57"
"2020","Dec","Italy","NSW","2208","1","-17"
"2002","Dec","Lebanon","WA","5","0",""
"2002","Dec","Sudan","WA","5","0",""
"2009","Dec","Greece","SA","5","0","0"
"2009","Dec","Fiji","SA","7","0","17"
"2002","Dec","Thailand","WA","799","3",""
"2002","Dec","Myanmar","WA","104","0",""
"2002","Dec","Canada","WA","171","1",""
"2019","Dec","Fiji","WA","12","0","9"
"2019","Dec","Gambia","WA","4","0","0"
"2019","Dec","Kyrgyzstan","WA","4","0","200"
"2019","Dec","Greece","WA","7","0","-30"
"2010","Dec","Kyrgyzstan","TAS","4","0",""
"2010","Dec","Philippines","TAS","10","0","0"
"2010","Dec","Finland","TAS","4","0","-50"
"2010","Dec","Zimbabwe","TAS","9","0","-25"
"2010","Dec","Tuvalu","TAS","4","0","-50"
"2010","Dec","Poland","TAS","6","0","-25"
"2005","Dec","Brunei Darussalam","QLD","261","1","9"
"2005","Dec","Portugal","QLD","64","0","3"
"2005","Dec","Vanuatu","QLD","7","0","17"
"2005","Dec","Chile","QLD","71","0","58"
"2005","Dec","Egypt","QLD","20","0","33"
"2005","Dec","Seychelles","QLD","29","0","12"
"2003","Dec","Sri Lanka","NSW","464","0","1"
"2003","Dec","Croatia","NSW","7","0","0"
"2003","Dec","Costa Rica","NSW","6","0","0"
"2003","Dec","Estonia","NSW","7","0","40"
"2003","Dec","Bahamas","NSW","4","0",""
"2003","Dec","Solomon Islands","NSW","28","0","8"
"2004","Dec","Iceland","WA","4","0","200"
"2019","Dec","Andorra","WA","4","0","0"
"2010","Dec","Spain","TAS","11","0","83"
"2009","Dec","Iran","NT","4","0","100"
"2009","Dec","Laos","NT","4","0","0"
"2009","Dec","Iraq","SA","9","0","80"
"2005","Dec","Kuwait","QLD","38","0","41"
"2005","Dec","Italy","QLD","128","0","-18"
"2005","Dec","Tanzania","QLD","25","0","25"
"2005","Dec","Swaziland","QLD","4","0","100"
"2005","Dec","Finland","QLD","62","0","7"
"2002","Dec","China","WA","1794","8",""
"2002","Dec","United States of America","WA","894","4",""
"2002","Dec","Hungary","WA","37","0",""
"2002","Dec","Argentina","WA","11","0",""
"2002","Dec","Nepal","WA","30","0",""
"2002","Dec","Israel","WA","11","0",""
"2002","Dec","Congo, Democratic Republic of","WA","4","0",""
"2012","Dec","China","TAS","1371","32","-5"
"2012","Dec","Thailand","NAT","4","2","0"
"2020","Dec","Tonga","NSW","28","0","0"
"2020","Dec","Egypt","NSW","138","0","-10"
"2020","Dec","Brunei Darussalam","NSW","65","0","25"
"2020","Dec","Finland","NSW","150","0","-7"
"2009","Dec","El Salvador","SA","4","0",""
"2009","Dec","Kiribati","SA","4","0","0"
"2009","Dec","Zimbabwe","NT","11","1","57"
"2009","Dec","Pakistan","NT","23","3","44"
"2009","Dec","Zimbabwe","SA","36","0","9"
"2005","Dec","Fiji","QLD","104","0","-13"
"2005","Dec","Laos","QLD","4","0","-43"
"2002","Dec","Norway","WA","553","2",""
"2002","Dec","Singapore","WA","2603","11",""
"2002","Dec","India","WA","401","2",""
"2003","Dec","Maldives","NSW","29","0","-9"
"2003","Dec","Singapore","NSW","2130","2","-3"
"2003","Dec","Cambodia","NSW","81","0","0"
"2003","Dec","Nepal","NSW","810","1","-16"
"2012","Dec","Gambia","ACT","4","0",""
"2012","Dec","Greece","ACT","4","0","200"
"2014","Dec","Canada","NAT","4","1","0"
"2014","Dec","Azerbaijan","ACT","4","0",""
"2014","Dec","Kazakhstan","ACT","4","0","-50"
"2014","Dec","Germany","NAT","4","0","0"
"2014","Dec","China","ACT","4759","44","13"
"2019","Dec","Spain","WA","267","1","28"
"2020","Dec","Greece","NSW","144","0","-27"
"2010","Dec","Iraq","TAS","4","0",""
"2005","Dec","Greece","QLD","8","0","-11"
"2005","Dec","Spain","QLD","226","0","13"
"2005","Dec","Zimbabwe","QLD","391","1","18"
"2005","Dec","Bangladesh","QLD","201","0","2"
"2005","Dec","Oman","QLD","266","1","8"
"2003","Dec","Botswana","NSW","145","0","-12"
"2003","Dec","Kenya","NSW","333","0","9"
"2003","Dec","Sierra Leone","NSW","4","0","0"
"2003","Dec","Guatemala","NSW","4","0","0"
"2003","Dec","St Lucia","NSW","4","0","100"
